Date_Time,CO_sensor,month,week,day,day_of_year,day_of_week,hour,is_weekend,CO_sensor_lag_1,RH_lag_1,CO_sensor_lag_24,RH_lag_24,CO_sensor_lag_5_x,RH_lag_5_x,CO_sensor_lag_14_x,RH_lag_14_x,CO_sensor_lag_8_x,RH_lag_8_x,CO_sensor_lag_19_x,RH_lag_19_x,CO_sensor_lag_5_y,RH_lag_5_y,CO_sensor_lag_14_y,RH_lag_14_y,CO_sensor_lag_8_y,RH_lag_8_y,CO_sensor_lag_19_y,RH_lag_19_y,CO_sensor_window_mean_5,RH_window_mean_5,CO_sensor_window_std_5,RH_window_std_5,month_sin,month_cos,hour_sin,hour_cos
2004-12-26 07:00:00,873.0,12,52,26,361,6,7,1,848.0,80.3,1259.0,70.4,1053.0,80.1,1542.0,67.9,1469.0,81.7,1458.0,65.0,1053.0,80.1,1542.0,67.9,1469.0,81.7,1458.0,65.0,914.4,78.93999999999998,82.70006045947025,2.882360144048567,-2.4492935982947064e-16,1.0,0.9422609221188205,-0.33487961217098616
2004-12-26 08:00:00,945.0,12,52,26,361,6,8,1,873.0,80.7,1268.0,69.6,916.0,74.1,1651.0,70.8,1271.0,79.8,1609.0,62.9,916.0,74.1,1651.0,70.8,1271.0,79.8,1609.0,62.9,878.4,79.06,29.074043406448208,2.954318872430611,-2.4492935982947064e-16,1.0,0.8169698930104421,-0.576680322114867
2004-12-26 09:00:00,1003.0,12,52,26,361,6,9,1,945.0,81.8,1288.0,70.8,900.0,78.7,1633.0,75.9,1161.0,80.0,1424.0,61.1,900.0,78.7,1633.0,75.9,1161.0,80.0,1424.0,61.1,884.2,80.6,39.48037487157428,1.2206555615732002,-2.4492935982947064e-16,1.0,0.631087944326053,-0.7757112907044197
2004-12-26 10:00:00,1041.0,12,52,26,361,6,10,1,1003.0,82.9,1410.0,68.6,855.0,81.5,1739.0,78.3,1053.0,80.1,1331.0,61.8,855.0,81.5,1739.0,78.3,1053.0,80.1,1331.0,61.8,904.8,81.44,67.03879473856936,1.0139033484506996,-2.4492935982947064e-16,1.0,0.3984010898462418,-0.9172113015054528
2004-12-26 11:00:00,1036.0,12,52,26,361,6,11,1,1041.0,82.1,1374.0,67.3,848.0,80.3,1523.0,82.8,916.0,74.1,1434.0,65.6,848.0,80.3,1523.0,82.8,916.0,74.1,1434.0,65.6,942.0,81.55999999999999,82.35289915965336,1.0573551910306818,-2.4492935982947064e-16,1.0,0.13616664909624665,-0.9906859460363308
2004-12-26 12:00:00,1124.0,12,52,26,361,6,12,1,1036.0,72.6,1458.0,65.0,873.0,80.7,1543.0,82.5,900.0,78.7,1542.0,67.9,873.0,80.7,1543.0,82.5,900.0,78.7,1542.0,67.9,979.6,80.02000000000001,70.815252594339,4.222203216331456,-2.4492935982947064e-16,1.0,-0.13616664909624643,-0.9906859460363308
2004-12-26 13:00:00,1130.0,12,52,26,361,6,13,1,1124.0,65.5,1609.0,62.9,945.0,81.8,1469.0,81.7,855.0,81.5,1651.0,70.8,945.0,81.8,1469.0,81.7,855.0,81.5,1651.0,70.8,1029.8,76.97999999999999,65.08993777843114,7.672483300731258,-2.4492935982947064e-16,1.0,-0.3984010898462412,-0.9172113015054532
2004-12-26 14:00:00,991.0,12,52,26,361,6,14,1,1130.0,60.9,1424.0,61.1,1003.0,82.9,1271.0,79.8,848.0,80.3,1633.0,75.9,1003.0,82.9,1271.0,79.8,848.0,80.3,1633.0,75.9,1066.8,72.8,56.9007908556642,9.790812019439478,-2.4492935982947064e-16,1.0,-0.6310879443260529,-0.7757112907044198
2004-12-26 15:00:00,988.0,12,52,26,361,6,15,1,991.0,57.9,1331.0,61.8,1041.0,82.1,1161.0,80.0,873.0,80.7,1739.0,78.3,1041.0,82.1,1161.0,80.0,873.0,80.7,1739.0,78.3,1064.4,67.8,60.40943634896821,9.726767191621336,-2.4492935982947064e-16,1.0,-0.8169698930104419,-0.5766803221148673
2004-12-26 16:00:00,1163.0,12,52,26,361,6,16,1,988.0,63.5,1434.0,65.6,1036.0,72.6,1053.0,80.1,945.0,81.8,1523.0,82.8,1036.0,72.6,1053.0,80.1,945.0,81.8,1523.0,82.8,1053.8,64.08,69.50683419635827,5.550855789876166,-2.4492935982947064e-16,1.0,-0.9422609221188204,-0.3348796121709864
2004-12-26 17:00:00,1226.0,12,52,26,361,6,17,1,1163.0,68.9,1542.0,67.9,1124.0,65.5,916.0,74.1,1003.0,82.9,1543.0,82.5,1124.0,65.5,916.0,74.1,1003.0,82.9,1543.0,82.5,1079.2,63.339999999999996,83.22679856873049,4.217582245789866,-2.4492935982947064e-16,1.0,-0.9976687691905392,-0.06824241336467135
2004-12-26 18:00:00,1286.0,12,52,26,361,6,18,1,1226.0,68.9,1651.0,70.8,1130.0,60.9,900.0,78.7,1041.0,82.1,1469.0,81.7,1130.0,60.9,900.0,78.7,1041.0,82.1,1469.0,81.7,1099.6,64.02000000000001,106.26523420197239,4.875653802312239,-2.4492935982947064e-16,1.0,-0.979084087682323,0.20345601305263328
2004-12-26 19:00:00,1423.0,12,52,26,361,6,19,1,1286.0,67.1,1633.0,75.9,991.0,57.9,855.0,81.5,1036.0,72.6,1271.0,79.8,991.0,57.9,855.0,81.5,1036.0,72.6,1271.0,79.8,1130.8,65.26,136.12751375089476,4.6677617762693915,-2.4492935982947064e-16,1.0,-0.8878852184023756,0.4600650377311516
2004-12-26 20:00:00,1408.0,12,52,26,361,6,20,1,1423.0,75.4,1739.0,78.3,988.0,63.5,848.0,80.3,1124.0,65.5,1161.0,80.0,988.0,63.5,848.0,80.3,1124.0,65.5,1161.0,80.0,1217.2,68.76,160.18333246627142,4.317175002244065,-2.4492935982947064e-16,1.0,-0.7308359642781246,0.6825531432186535
2004-12-26 21:00:00,1178.0,12,52,26,361,6,21,1,1408.0,80.0,1523.0,82.8,1163.0,68.9,873.0,80.7,1130.0,60.9,1053.0,80.1,1163.0,68.9,873.0,80.7,1130.0,60.9,1053.0,80.1,1301.2,72.06,113.16669121256501,5.449128370666317,-2.4492935982947064e-16,1.0,-0.5195839500354336,0.8544194045464886
2004-12-26 22:00:00,985.0,12,52,26,361,6,22,1,1178.0,82.7,1543.0,82.5,1226.0,68.9,945.0,81.8,991.0,57.9,916.0,74.1,1226.0,68.9,945.0,81.8,991.0,57.9,916.0,74.1,1304.2,74.82000000000001,108.69774606678853,6.780634188628682,-2.4492935982947064e-16,1.0,-0.2697967711570244,0.9629172873477992
2004-12-26 23:00:00,1113.0,12,52,26,361,6,23,1,985.0,77.5,1469.0,81.7,1286.0,67.1,1003.0,82.9,988.0,63.5,900.0,78.7,1286.0,67.1,1003.0,82.9,988.0,63.5,900.0,78.7,1256.0,76.53999999999999,181.25810326713682,5.942474232169618,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2004-12-27 00:00:00,1178.0,12,53,27,362,0,0,0,1113.0,72.3,1271.0,79.8,1423.0,75.4,1041.0,82.1,1163.0,68.9,855.0,81.5,1423.0,75.4,1041.0,82.1,1163.0,68.9,855.0,81.5,1221.4,77.58000000000001,190.38198444180594,4.022064146678877,-2.4492935982947064e-16,1.0,0.0,1.0
2004-12-27 01:00:00,1024.0,12,53,27,362,0,1,0,1178.0,79.6,1161.0,80.0,1408.0,80.0,1036.0,72.6,1226.0,68.9,848.0,80.3,1408.0,80.0,1036.0,72.6,1226.0,68.9,848.0,80.3,1172.4,78.41999999999999,153.4741020498248,3.889344417764975,-2.4492935982947064e-16,1.0,0.2697967711570243,0.9629172873477994
2004-12-27 02:00:00,954.0,12,53,27,362,0,2,0,1024.0,74.2,1053.0,80.1,1178.0,82.7,1124.0,65.5,1286.0,67.1,873.0,80.7,1178.0,82.7,1124.0,65.5,1286.0,67.1,873.0,80.7,1095.6,77.25999999999999,88.37590169271286,4.156079883736566,-2.4492935982947064e-16,1.0,0.5195839500354336,0.8544194045464886
2004-12-27 03:00:00,875.0,12,53,27,362,0,3,0,954.0,68.9,916.0,74.1,985.0,77.5,1130.0,60.9,1423.0,75.4,945.0,81.8,985.0,77.5,1130.0,60.9,1423.0,75.4,945.0,81.8,1050.8,74.5,92.82618165151491,4.221966366516926,-2.4492935982947064e-16,1.0,0.730835964278124,0.6825531432186541
2004-12-27 04:00:00,877.0,12,53,27,362,0,4,0,875.0,67.4,900.0,78.7,1113.0,72.3,991.0,57.9,1408.0,80.0,1003.0,82.9,1113.0,72.3,991.0,57.9,1408.0,80.0,1003.0,82.9,1028.8,72.47999999999999,121.06072856215613,4.803852620553675,-2.4492935982947064e-16,1.0,0.8878852184023752,0.46006503773115215
2004-12-27 05:00:00,826.0,12,53,27,362,0,5,0,877.0,64.6,855.0,81.5,1178.0,79.6,988.0,63.5,1178.0,82.7,1041.0,82.1,1178.0,79.6,988.0,63.5,1178.0,82.7,1041.0,82.1,981.6,70.94,125.93371272220972,5.968919500211127,-2.4492935982947064e-16,1.0,0.9790840876823228,0.20345601305263397
2004-12-27 06:00:00,862.0,12,53,27,362,0,6,0,826.0,61.1,848.0,80.3,1024.0,74.2,1163.0,68.9,985.0,77.5,1036.0,72.6,1024.0,74.2,1163.0,68.9,985.0,77.5,1036.0,72.6,911.2,67.24000000000001,77.93394639051743,4.8962230341357165,-2.4492935982947064e-16,1.0,0.9976687691905392,-0.06824241336467089
2004-12-27 07:00:00,938.0,12,53,27,362,0,7,0,862.0,57.3,873.0,80.7,954.0,68.9,1226.0,68.9,1113.0,72.3,1124.0,65.5,954.0,68.9,1226.0,68.9,1113.0,72.3,1124.0,65.5,878.8,63.85999999999999,46.7514705651068,4.720487262984781,-2.4492935982947064e-16,1.0,0.9422609221188205,-0.33487961217098616
2004-12-27 08:00:00,1205.0,12,53,27,362,0,8,0,938.0,60.1,945.0,81.8,875.0,67.4,1286.0,67.1,1178.0,79.6,1130.0,60.9,875.0,67.4,1286.0,67.1,1178.0,79.6,1130.0,60.9,875.6,62.1,40.438842713411645,3.949050518795843,-2.4492935982947064e-16,1.0,0.8169698930104421,-0.576680322114867
2004-12-27 09:00:00,1171.0,12,53,27,362,0,9,0,1205.0,68.7,1003.0,82.9,877.0,64.6,1423.0,75.4,1024.0,74.2,991.0,57.9,877.0,64.6,1423.0,75.4,1024.0,74.2,991.0,57.9,941.6,62.36,152.69675831529642,4.402044979325141,-2.4492935982947064e-16,1.0,0.631087944326053,-0.7757112907044197
2004-12-27 10:00:00,1131.0,12,53,27,362,0,10,0,1171.0,63.2,1041.0,82.1,826.0,61.1,1408.0,80.0,954.0,68.9,988.0,63.5,826.0,61.1,1408.0,80.0,954.0,68.9,988.0,63.5,1000.4,62.08,176.37261692224234,4.266380198716673,-2.4492935982947064e-16,1.0,0.3984010898462418,-0.9172113015054528
2004-12-27 11:00:00,1074.0,12,53,27,362,0,11,0,1131.0,63.2,1036.0,72.6,862.0,57.3,1178.0,82.7,875.0,67.4,1163.0,68.9,862.0,57.3,1178.0,82.7,875.0,67.4,1163.0,68.9,1061.4,62.5,152.04045514270223,4.249117555446269,-2.4492935982947064e-16,1.0,0.13616664909624665,-0.9906859460363308
2004-12-27 12:00:00,1062.0,12,53,27,362,0,12,0,1074.0,59.9,1124.0,65.5,938.0,60.1,985.0,77.5,877.0,64.6,1226.0,68.9,938.0,60.1,985.0,77.5,877.0,64.6,1226.0,68.9,1103.8,63.02,104.73156162303721,3.5562620825807563,-2.4492935982947064e-16,1.0,-0.13616664909624643,-0.9906859460363308
2004-12-27 13:00:00,1045.0,12,53,27,362,0,13,0,1062.0,61.3,1130.0,60.9,1205.0,68.7,1113.0,72.3,826.0,61.1,1286.0,67.1,1205.0,68.7,1113.0,72.3,826.0,61.1,1286.0,67.1,1128.6,63.260000000000005,61.35389148212231,3.3440992808231034,-2.4492935982947064e-16,1.0,-0.3984010898462412,-0.9172113015054532
2004-12-27 14:00:00,1034.0,12,53,27,362,0,14,0,1045.0,57.1,991.0,57.9,1171.0,63.2,1178.0,79.6,862.0,57.3,1423.0,75.4,1171.0,63.2,1178.0,79.6,862.0,57.3,1423.0,75.4,1096.6,60.94000000000001,52.65263526168502,2.55792884967543,-2.4492935982947064e-16,1.0,-0.6310879443260529,-0.7757112907044198
2004-12-27 15:00:00,1186.0,12,53,27,362,0,15,0,1034.0,57.2,988.0,63.5,1131.0,63.2,1024.0,74.2,938.0,60.1,1408.0,80.0,1131.0,63.2,1024.0,74.2,938.0,60.1,1408.0,80.0,1069.2,59.739999999999995,37.81137395017583,2.638749703932148,-2.4492935982947064e-16,1.0,-0.8169698930104419,-0.5766803221148673
2004-12-27 16:00:00,1256.0,12,53,27,362,0,16,0,1186.0,72.6,1163.0,68.9,1074.0,59.9,954.0,68.9,1205.0,68.7,1178.0,82.7,1074.0,59.9,954.0,68.9,1205.0,68.7,1178.0,82.7,1080.2,61.620000000000005,61.10810093596457,6.3950762309765885,-2.4492935982947064e-16,1.0,-0.9422609221188204,-0.3348796121709864
2004-12-27 17:00:00,1138.0,12,53,27,362,0,17,0,1256.0,73.6,1226.0,68.9,1062.0,61.3,875.0,67.4,1171.0,63.2,985.0,77.5,1062.0,61.3,875.0,67.4,1171.0,63.2,985.0,77.5,1116.6,64.36,98.96868191503835,8.164128857385911,-2.4492935982947064e-16,1.0,-0.9976687691905392,-0.06824241336467135
2004-12-27 18:00:00,1138.0,12,53,27,362,0,18,0,1138.0,68.2,1286.0,67.1,1045.0,57.1,877.0,64.6,1131.0,63.2,1113.0,72.3,1045.0,57.1,877.0,64.6,1131.0,63.2,1113.0,72.3,1131.8,65.74,94.20827989088878,8.100493812108075,-2.4492935982947064e-16,1.0,-0.979084087682323,0.20345601305263328
2004-12-27 19:00:00,1114.0,12,53,27,362,0,19,0,1138.0,66.6,1423.0,75.4,1034.0,57.2,826.0,61.1,1074.0,59.9,1178.0,79.6,1034.0,57.2,826.0,61.1,1074.0,59.9,1178.0,79.6,1150.4,67.64000000000001,81.04813384649914,6.52901217643228,-2.4492935982947064e-16,1.0,-0.8878852184023756,0.4600650377311516
2004-12-27 20:00:00,1107.0,12,53,27,362,0,20,0,1114.0,63.6,1408.0,80.0,1186.0,72.6,862.0,57.3,1062.0,61.3,1024.0,74.2,1186.0,72.6,862.0,57.3,1062.0,61.3,1024.0,74.2,1166.4,68.91999999999999,56.5048670470079,4.17276886491462,-2.4492935982947064e-16,1.0,-0.7308359642781246,0.6825531432186535
2004-12-27 21:00:00,1117.0,12,53,27,362,0,21,0,1107.0,62.4,1178.0,82.7,1256.0,73.6,938.0,60.1,1045.0,57.1,954.0,68.9,1256.0,73.6,938.0,60.1,1045.0,57.1,954.0,68.9,1150.6,66.88,60.5541080357067,4.410442154705252,-2.4492935982947064e-16,1.0,-0.5195839500354336,0.8544194045464886
2004-12-27 22:00:00,1090.0,12,53,27,362,0,22,0,1117.0,64.7,985.0,77.5,1138.0,68.2,1205.0,68.7,1034.0,57.2,875.0,67.4,1138.0,68.2,1205.0,68.7,1034.0,57.2,875.0,67.4,1122.8,65.1,14.342245291447062,2.3216373532490766,-2.4492935982947064e-16,1.0,-0.2697967711570244,0.9629172873477992
2004-12-27 23:00:00,954.0,12,53,27,362,0,23,0,1090.0,65.6,1113.0,72.3,1138.0,66.6,1171.0,63.2,1186.0,72.6,877.0,64.6,1138.0,66.6,1171.0,63.2,1186.0,72.6,877.0,64.6,1113.2,64.58,17.3695135222618,1.6468151080195534,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2004-12-28 00:00:00,987.0,12,53,28,363,1,0,0,954.0,69.8,1178.0,79.6,1114.0,63.6,1131.0,63.2,1256.0,73.6,826.0,61.1,1114.0,63.6,1131.0,63.2,1256.0,73.6,826.0,61.1,1076.4,65.22,69.219216984881,2.8270125574537794,-2.4492935982947064e-16,1.0,0.0,1.0
2004-12-28 01:00:00,969.0,12,53,28,363,1,1,0,987.0,68.7,1024.0,74.2,1107.0,62.4,1074.0,59.9,1138.0,68.2,862.0,57.3,1107.0,62.4,1074.0,59.9,1138.0,68.2,862.0,57.3,1051.0,66.24,75.02999400239906,3.0104816890327077,-2.4492935982947064e-16,1.0,0.2697967711570243,0.9629172873477994
2004-12-28 02:00:00,939.0,12,53,28,363,1,2,0,969.0,65.3,954.0,68.9,1117.0,64.7,1062.0,61.3,1138.0,66.6,938.0,60.1,1117.0,64.7,1062.0,61.3,1138.0,66.6,938.0,60.1,1023.4,66.82,74.66123492147742,2.275302177734015,-2.4492935982947064e-16,1.0,0.5195839500354336,0.8544194045464886
2004-12-28 03:00:00,961.0,12,53,28,363,1,3,0,939.0,66.9,875.0,67.4,1090.0,65.6,1045.0,57.1,1114.0,63.6,1205.0,68.7,1090.0,65.6,1045.0,57.1,1114.0,63.6,1205.0,68.7,987.8,67.25999999999999,59.83895052555683,1.9526904516592218,-2.4492935982947064e-16,1.0,0.730835964278124,0.6825531432186541
2004-12-28 04:00:00,916.0,12,53,28,363,1,4,0,961.0,70.1,877.0,64.6,954.0,69.8,1034.0,57.2,1107.0,62.4,1171.0,63.2,954.0,69.8,1034.0,57.2,1107.0,62.4,1171.0,63.2,962.0,68.16,17.804493814765877,2.0317480158722847,-2.4492935982947064e-16,1.0,0.8878852184023752,0.46006503773115215
2004-12-28 05:00:00,835.0,12,53,28,363,1,5,0,916.0,69.4,826.0,61.1,987.0,68.7,1186.0,72.6,1117.0,64.7,1131.0,63.2,987.0,68.7,1186.0,72.6,1117.0,64.7,1131.0,63.2,954.4,68.08,27.528167392691365,1.9575494885189961,-2.4492935982947064e-16,1.0,0.9790840876823228,0.20345601305263397
2004-12-28 06:00:00,885.0,12,53,28,363,1,6,0,835.0,62.5,862.0,57.3,969.0,65.3,1256.0,73.6,1090.0,65.6,1074.0,59.9,969.0,65.3,1256.0,73.6,1090.0,65.6,1074.0,59.9,924.0,66.84,53.86093203798126,3.0980639115423623,-2.4492935982947064e-16,1.0,0.9976687691905392,-0.06824241336467089
2004-12-28 07:00:00,1088.0,12,53,28,363,1,7,0,885.0,64.8,938.0,60.1,939.0,66.9,1138.0,68.2,954.0,69.8,1062.0,61.3,939.0,66.9,1138.0,68.2,954.0,69.8,1062.0,61.3,907.2,66.74,49.215851105106736,3.1674911207454364,-2.4492935982947064e-16,1.0,0.9422609221188205,-0.33487961217098616
2004-12-28 08:00:00,1358.0,12,53,28,363,1,8,0,1088.0,73.1,1205.0,68.7,961.0,70.1,1138.0,66.6,987.0,68.7,1045.0,57.1,961.0,70.1,1138.0,66.6,987.0,68.7,1045.0,57.1,937.0,67.97999999999999,96.08069525143975,4.268137767223661,-2.4492935982947064e-16,1.0,0.8169698930104421,-0.576680322114867
2004-12-28 09:00:00,1456.0,12,53,28,363,1,9,0,1358.0,77.0,1171.0,63.2,916.0,69.4,1114.0,63.6,969.0,65.3,1034.0,57.2,916.0,69.4,1114.0,63.6,969.0,65.3,1034.0,57.2,1016.4,69.36,213.34783804857278,5.920557406190805,-2.4492935982947064e-16,1.0,0.631087944326053,-0.7757112907044197
2004-12-28 10:00:00,1274.0,12,53,28,363,1,10,0,1456.0,77.1,1131.0,63.2,835.0,62.5,1107.0,62.4,939.0,66.9,1186.0,72.6,835.0,62.5,1107.0,62.4,939.0,66.9,1186.0,72.6,1124.4,70.89999999999999,277.00054151571624,6.860393574715709,-2.4492935982947064e-16,1.0,0.3984010898462418,-0.9172113015054528
2004-12-28 11:00:00,1092.0,12,53,28,363,1,11,0,1274.0,67.9,1074.0,59.9,885.0,64.8,1117.0,64.7,961.0,70.1,1256.0,73.6,885.0,64.8,1117.0,64.7,961.0,70.1,1256.0,73.6,1212.2,71.98,227.48670290810412,5.496999181371637,-2.4492935982947064e-16,1.0,0.13616664909624665,-0.9906859460363308
2004-12-28 12:00:00,1111.0,12,53,28,363,1,12,0,1092.0,56.7,1062.0,61.3,1088.0,73.1,1090.0,65.6,916.0,69.4,1138.0,68.2,1088.0,73.1,1090.0,65.6,916.0,69.4,1138.0,68.2,1253.6,70.36,162.64931601454714,8.509876614851748,-2.4492935982947064e-16,1.0,-0.13616664909624643,-0.9906859460363308
2004-12-28 13:00:00,1177.0,12,53,28,363,1,13,0,1111.0,53.9,1045.0,57.1,1358.0,77.0,954.0,69.8,835.0,62.5,1138.0,66.6,1358.0,77.0,954.0,69.8,835.0,62.5,1138.0,66.6,1258.2,66.52,157.02292826208543,10.947237094354044,-2.4492935982947064e-16,1.0,-0.3984010898462412,-0.9172113015054532
2004-12-28 14:00:00,1199.0,12,53,28,363,1,14,0,1177.0,49.0,1034.0,57.2,1456.0,77.1,987.0,68.7,885.0,64.8,1114.0,63.6,1456.0,77.1,987.0,68.7,885.0,64.8,1114.0,63.6,1222.0,60.919999999999995,148.91776254026928,11.398333211483243,-2.4492935982947064e-16,1.0,-0.6310879443260529,-0.7757112907044198
2004-12-28 15:00:00,1121.0,12,53,28,363,1,15,0,1199.0,49.2,1186.0,72.6,1274.0,67.9,969.0,65.3,1088.0,73.1,1107.0,62.4,1274.0,67.9,969.0,65.3,1088.0,73.1,1107.0,62.4,1170.6,55.34000000000001,72.9198189794793,7.739056790074787,-2.4492935982947064e-16,1.0,-0.8169698930104419,-0.5766803221148673
2004-12-28 16:00:00,1252.0,12,53,28,363,1,16,0,1121.0,48.6,1256.0,73.6,1092.0,56.7,939.0,66.9,1358.0,77.0,1117.0,64.7,1092.0,56.7,939.0,66.9,1358.0,77.0,1117.0,64.7,1140.0,51.48,45.70557952810606,3.631390918092285,-2.4492935982947064e-16,1.0,-0.9422609221188204,-0.3348796121709864
2004-12-28 17:00:00,1233.0,12,53,28,363,1,17,0,1252.0,52.8,1138.0,68.2,1111.0,53.9,961.0,70.1,1456.0,77.1,1090.0,65.6,1111.0,53.9,961.0,70.1,1456.0,77.1,1090.0,65.6,1172.0,50.7,58.04308744372604,2.4596747752504236,-2.4492935982947064e-16,1.0,-0.9976687691905392,-0.06824241336467135
2004-12-28 18:00:00,1215.0,12,53,28,363,1,18,0,1233.0,54.3,1138.0,66.6,1177.0,49.0,916.0,69.4,1274.0,67.9,954.0,69.8,1177.0,49.0,916.0,69.4,1274.0,67.9,954.0,69.8,1196.4,50.779999999999994,51.23280199247379,2.592682009040679,-2.4492935982947064e-16,1.0,-0.979084087682323,0.20345601305263328
2004-12-28 19:00:00,1193.0,12,53,28,363,1,19,0,1215.0,59.3,1114.0,63.6,1199.0,49.2,835.0,62.5,1092.0,56.7,987.0,68.7,1199.0,49.2,835.0,62.5,1092.0,56.7,987.0,68.7,1204.0,52.839999999999996,50.447993022518006,4.33278201621117,-2.4492935982947064e-16,1.0,-0.8878852184023756,0.4600650377311516
2004-12-28 20:00:00,1195.0,12,53,28,363,1,20,0,1193.0,61.5,1107.0,62.4,1121.0,48.6,885.0,64.8,1111.0,53.9,969.0,65.3,1121.0,48.6,885.0,64.8,1111.0,53.9,969.0,65.3,1202.8,55.3,50.66754385205608,5.1618795026620505,-2.4492935982947064e-16,1.0,-0.7308359642781246,0.6825531432186535
2004-12-28 21:00:00,1301.0,12,53,28,363,1,21,0,1195.0,60.8,1117.0,64.7,1252.0,52.8,1088.0,73.1,1177.0,49.0,939.0,66.9,1252.0,52.8,1088.0,73.1,1177.0,49.0,939.0,66.9,1217.6,57.739999999999995,25.215074856125764,3.9424611602401733,-2.4492935982947064e-16,1.0,-0.5195839500354336,0.8544194045464886
2004-12-28 22:00:00,1126.0,12,53,28,363,1,22,0,1301.0,73.8,1090.0,65.6,1233.0,54.3,1358.0,77.0,1199.0,49.2,961.0,70.1,1233.0,54.3,1358.0,77.0,1199.0,49.2,961.0,70.1,1227.4,61.94,44.25833254879834,7.202291302078923,-2.4492935982947064e-16,1.0,-0.2697967711570244,0.9629172873477992
2004-12-28 23:00:00,1013.0,12,53,28,363,1,23,0,1126.0,82.9,954.0,69.8,1215.0,59.3,1456.0,77.1,1121.0,48.6,916.0,69.4,1215.0,59.3,1456.0,77.1,1121.0,48.6,916.0,69.4,1206.0,67.66,62.84106937346008,10.30596914414171,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2004-12-29 00:00:00,982.0,12,53,29,364,2,0,0,1013.0,83.5,987.0,68.7,1193.0,61.5,1274.0,67.9,1252.0,52.8,835.0,62.5,1193.0,61.5,1274.0,67.9,1252.0,52.8,835.0,62.5,1165.6,72.5,105.83383201982255,11.053732401320392,-2.4492935982947064e-16,1.0,0.0,1.0
2004-12-29 01:00:00,970.0,12,53,29,364,2,1,0,982.0,83.0,969.0,65.3,1195.0,60.8,1092.0,56.7,1233.0,54.3,885.0,64.8,1195.0,60.8,1092.0,56.7,1233.0,54.3,885.0,64.8,1123.4,76.8,131.20327739808948,9.817586261398453,-2.4492935982947064e-16,1.0,0.2697967711570243,0.9629172873477994
2004-12-29 02:00:00,959.0,12,53,29,364,2,2,0,970.0,81.2,939.0,66.9,1301.0,73.8,1111.0,53.9,1215.0,59.3,1088.0,73.1,1301.0,73.8,1111.0,53.9,1215.0,59.3,1088.0,73.1,1078.4,80.88000000000001,138.86792286197712,4.051789728008982,-2.4492935982947064e-16,1.0,0.5195839500354336,0.8544194045464886
2004-12-29 03:00:00,925.0,12,53,29,364,2,3,0,959.0,79.0,961.0,70.1,1126.0,82.9,1177.0,49.0,1193.0,61.5,1358.0,77.0,1126.0,82.9,1177.0,49.0,1193.0,61.5,1358.0,77.0,1010.0,81.92,67.91538853603093,1.848512915832331,-2.4492935982947064e-16,1.0,0.730835964278124,0.6825531432186541
2004-12-29 04:00:00,847.0,12,53,29,364,2,4,0,925.0,76.5,916.0,69.4,1013.0,83.5,1199.0,49.2,1195.0,60.8,1456.0,77.1,1013.0,83.5,1199.0,49.2,1195.0,60.8,1456.0,77.1,969.8,80.64000000000001,32.16675302233738,2.910841802640446,-2.4492935982947064e-16,1.0,0.8878852184023752,0.46006503773115215
2004-12-29 05:00:00,885.0,12,53,29,364,2,5,0,847.0,75.8,835.0,62.5,982.0,83.0,1121.0,48.6,1301.0,73.8,1274.0,67.9,982.0,83.0,1121.0,48.6,1301.0,73.8,1274.0,67.9,936.6,79.1,54.408639019920905,3.0528675044946265,-2.4492935982947064e-16,1.0,0.9790840876823228,0.20345601305263397
2004-12-29 06:00:00,883.0,12,53,29,364,2,6,0,885.0,73.9,885.0,64.8,970.0,81.2,1252.0,52.8,1126.0,82.9,1092.0,56.7,970.0,81.2,1252.0,52.8,1126.0,82.9,1092.0,56.7,917.2,77.28,51.38287652516223,2.852542725359147,-2.4492935982947064e-16,1.0,0.9976687691905392,-0.06824241336467089
2004-12-29 07:00:00,892.0,12,53,29,364,2,7,0,883.0,70.9,1088.0,73.1,959.0,79.0,1233.0,54.3,1013.0,83.5,1111.0,53.9,959.0,79.0,1233.0,54.3,1013.0,83.5,1111.0,53.9,899.8,75.22,43.09524335701186,3.0277054017852403,-2.4492935982947064e-16,1.0,0.9422609221188205,-0.33487961217098616
2004-12-29 08:00:00,970.0,12,53,29,364,2,8,0,892.0,65.9,1358.0,77.0,925.0,76.5,1215.0,59.3,982.0,83.0,1177.0,49.0,925.0,76.5,1215.0,59.3,982.0,83.0,1177.0,49.0,886.4,72.6,27.78128866701617,4.327817001676443,-2.4492935982947064e-16,1.0,0.8169698930104421,-0.576680322114867
2004-12-29 09:00:00,904.0,12,53,29,364,2,9,0,970.0,64.6,1456.0,77.1,847.0,75.8,1193.0,61.5,970.0,81.2,1199.0,49.2,847.0,75.8,1193.0,61.5,970.0,81.2,1199.0,49.2,895.4,70.22,45.22499309010535,4.883339021612142,-2.4492935982947064e-16,1.0,0.631087944326053,-0.7757112907044197
